CDS,school,districtcode,county,district,charter,stype,grades,latitude,longitude,enrolled,mn.class.size,per.Not.reported,per.NativeAmer,per.Asian,per.PI,per.Filipino,per.Hispanic,per.AfAmer,per.White,per.Twoplus,per.not_hsg,per.hsg,per.some_col,per.col_grad,per.grad_sch,per.englearn,per.freelunch,API13,API12,mean.cst.ela,per.adv.ela,per.basic.ela,mean.cst.m,per.adv.m,per.basic.m
1.6126E+12,Allendale Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.788621,-122.20519,425,26.5625,0.705882353,0.235294118,9.411764706,1.411764706,3.529411765,43.76470588,36.47058824,2.823529412,1.647058824,27,33,27,12,3,41.17647059,79.91,663,725,329.625,8.75,38.5,333.425,10.75,29
1.6126E+12,Chabot Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.850143,-122.2427,578,25.13043478,1.211072664,0,6.401384083,0.519031142,0.519031142,10.20761246,15.39792388,56.92041522,8.823529412,1,2,7,28,61,2.422145329,7.44,938,951,418.2,65,9.5,452.85,68.75,10.5
1.6126E+12,Bella Vista Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.800015,-122.23758,525,21.875,0.19047619,0.19047619,46.0952381,0.571428571,0.952380952,21.9047619,23.23809524,5.333333333,1.523809524,24,31,24,15,5,42.28571429,75.33,813,849,369.825,29.75,22.75,422.575,53.5,12
1.6126E+12,Brookfield Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.734706,-122.18896,367,16.68181818,0.272479564,0.272479564,3.542234332,3.269754768,0.544959128,64.30517711,25.34059946,1.089918256,1.36239782,41,33,15,8,2,58.03814714,66.21,687,738,329.675,8.25,44,351.575,18.25,22.5
1.6126E+12,Burckhalter Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.775598,-122.16681,298,22.92307692,1.342281879,0,7.046979866,2.684563758,0.67114094,11.74496644,68.79194631,3.355704698,4.362416107,12,22,40,20,6,11.74496644,71.81,769,808,358.95,22.5,30.75,390.775,39,21
1.6126E+12,Carl B. Munck Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.794907,-122.17382,321,26.66666667,0.62305296,4.984423676,3.426791277,2.492211838,0.934579439,17.44548287,58.25545171,6.230529595,5.607476636,6,16,38,23,17,9.657320872,58.57,801,820,362.175,26.5,27.75,397.225,40,19.25
1.6126E+12,Howard Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.762146,-122.15132,205,20.5,1.463414634,0.487804878,4.390243902,0.975609756,0,16.09756098,73.17073171,3.414634146,0,12,21,44,20,3,11.70731707,82.93,777,792,341.7,15.5,40,358,18.75,35.25
1.6126E+12,Cleveland Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.804391,-122.24404,349,23.26666667,1.146131805,0.573065903,43.83954155,0.573065903,0.286532951,11.1747851,19.19770774,15.47277937,7.736389685,4,18,28,30,20,30.37249284,43.55,918,911,385.175,39.75,19.25,448.4,64,10.75
1.6126E+12,Crocker Highlands Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.811112,-122.2276,419,24.64705882,1.670644391,0.238663484,7.159904535,0.238663484,0.477326969,8.591885442,13.12649165,56.80190931,11.69451074,1,2,3,32,64,1.909307876,4.53,950,953,414.725,60.5,6.75,460.9,69.5,6
1.6126E+12,Emerson Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.834615,-122.25727,324,23.14285714,1.234567901,0.617283951,6.172839506,0.925925926,1.851851852,20.67901235,59.25925926,5.864197531,3.395061728,14,28,32,17,10,14.19753086,68.83,696,759,336.875,12.25,27.75,347.25,19,28.25
1.6126E+12,Franklin Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.793522,-122.24873,770,22,0.649350649,0.649350649,54.28571429,0.779220779,0.38961039,27.66233766,11.42857143,2.857142857,1.298701299,34,30,22,11,3,57.92207792,76.82,814,814,351.55,22,28.25,381.075,32.75,16.5
1.6126E+12,Fruitvale Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.796237,-122.2141,436,24.22222222,1.834862385,0.688073394,15.13761468,0.229357798,2.52293578,41.05504587,32.79816514,4.587155963,1.146788991,27,37,22,11,3,44.03669725,77.27,703,744,339.1,17.25,35,368.625,31,23
1.6126E+12,Garfield Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.786696,-122.23581,582,21.55555556,0,0.515463918,30.06872852,0.859106529,1.374570447,47.0790378,17.18213058,2.06185567,0.859106529,55,25,15,4,1,58.07560137,87.48,720,734,329.8,12,39.5,364.075,25.75,26.75
1.6126E+12,Glenview Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.805636,-122.21916,467,27.47058824,1.498929336,0,14.7751606,1.070663812,0.856531049,16.4882227,22.91220557,32.76231263,9.635974304,2,12,18,28,40,12.41970021,27.84,872,871,379.95,40,18.75,409.8,47.75,17.25
1.6126E+12,Grass Valley Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.753031,-122.12586,259,17.26666667,1.930501931,0,2.702702703,0.386100386,0,16.21621622,74.9034749,1.930501931,1.930501931,9,19,47,16,9,11.58301158,57.53,769,777,345.4,16.75,31.25,371.075,26.5,24.25
1.6126E+12,Kaiser Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.853076,-122.23177,271,24.63636364,1.47601476,0.73800738,7.011070111,0.36900369,0.73800738,12.17712177,27.67527675,38.00738007,11.80811808,1,0,16,39,44,3.6900369,13.28,856,844,382.75,38.75,20.25,390.175,38,21
1.6126E+12,New Highland Academy,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.751766,-122.17935,298,19.86666667,0.33557047,0,0.67114094,0,0,81.87919463,15.10067114,1.677852349,0.33557047,44,36,13,5,3,70.13422819,84.18,678,721,323.475,7.25,38.25,343.575,17.25,25.5
1.6126E+12,Horace Mann Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.773521,-122.20245,355,20.88235294,2.253521127,0,4.788732394,9.577464789,0.845070423,40.84507042,38.02816901,2.535211268,1.126760563,36,31,24,5,4,34.92957746,76.54,739,796,348.425,16,35,392.25,36,22
1.6126E+12,Joaquin Miller Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.818528,-122.20174,421,26.3125,1.187648456,0,8.076009501,0,1.662707838,12.58907363,17.33966746,52.73159145,6.413301663,1,5,8,35,51,5.225653207,14.25,908,923,412.65,64.5,10.25,444.35,62,11
1.6126E+12,Lafayette Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.810364,-122.27994,299,21.35714286,3.678929766,0,5.685618729,2.006688963,0.668896321,26.75585284,51.17056856,8.695652174,1.337792642,34,31,27,6,2,31.77257525,68.44,605,609,310.325,3.25,34,314.075,7,28
1.6126E+12,Laurel Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.792775,-122.19636,533,24.22727273,1.688555347,0.187617261,31.33208255,1.313320826,0.187617261,22.32645403,34.89681051,4.87804878,3.189493433,13,33,27,17,9,32.64540338,64.92,798,828,360.725,25,27.25,387.325,36,20.5
1.6126E+12,Lincoln Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.800133,-122.26713,702,25.07142857,0.712250712,0.142450142,81.1965812,0.284900285,1.13960114,3.703703704,7.407407407,3.988603989,1.424501425,16,34,17,24,9,57.83475783,66.67,931,957,406.6,57.25,10.25,485.95,80,3.25
1.6126E+12,Manzanita Community,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.792038,-122.22409,342,20.11764706,1.754385965,0,21.6374269,0.877192982,2.339181287,39.47368421,30.40935673,2.631578947,0.877192982,38,26,22,9,5,45.32163743,81.21,693,727,330.125,9.25,35.75,371.2,27.5,23
1.6126E+12,Markham Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.765472,-122.17863,361,19,0.831024931,0.55401662,1.108033241,2.770083102,0,56.23268698,36.01108033,0.55401662,1.939058172,43,27,20,7,3,43.76731302,88.59,749,754,341.475,13.5,32,349.65,15.5,26.5
1.6126E+12,Bridges Academy,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.767761,-122.2065,381,19.05,0,0.787401575,2.099737533,0.262467192,0,93.96325459,1.049868766,1.57480315,0.262467192,55,30,11,3,1,79.26509186,77,678,715,320.05,9.75,31.75,356.025,19,27
1.6126E+12,Montclair Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.83111,-122.21278,501,26.36842105,1.19760479,0.399201597,7.185628743,0.199600798,0.798403194,11.57684631,14.37125749,55.08982036,9.181636727,0,4,9,38,49,4.191616766,6.19,954,972,425.875,72,6,458.5,73,7.25
1.6126E+12,Parker Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.765654,-122.16557,180,20,0.555555556,0,0.555555556,7.777777778,0.555555556,18.33333333,69.44444444,2.222222222,0.555555556,26,29,31,14,0,13.88888889,80.54,852,847,363.8,18,33,394.575,34.75,15
1.6126E+12,Peralta Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.849567,-122.25894,333,27.75,2.102102102,0.3003003,4.804804805,0.3003003,0.3003003,13.21321321,18.91891892,50.45045045,9.60960961,0,3,15,32,49,2.702702703,26.73,942,951,411.8,59.5,5.5,458.3,69,8
1.6126E+12,Piedmont Avenue Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.829089,-122.24882,384,24,2.34375,0.520833333,7.03125,0.260416667,1.302083333,16.66666667,61.71875,5.208333333,4.947916667,7,19,37,24,12,20.3125,61.72,810,817,351.65,20.75,27.5,396.875,39.5,15.5
1.6126E+12,Preparatory Literary Academy of Cultural Excellence,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.808471,-122.29806,198,24.75,1.01010101,0,2.525252525,0,0,30.80808081,58.08080808,5.555555556,2.02020202,27,30,29,10,4,28.78787879,67.62895833,658,657,313.65,4.75,37,319.4,9.25,30.25
1.6126E+12,Redwood Heights Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.797054,-122.18624,375,23.4375,1.6,0.533333333,8,0.533333333,1.066666667,17.33333333,18.93333333,41.86666667,10.13333333,4,6,15,32,43,11.46666667,19.2,854,905,396.725,49.5,10.75,423.5,54.25,13
1.6126E+12,Sequoia Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.802327,-122.21145,400,23.47058824,2.5,0,14.75,3,1.25,18.5,27.25,25.25,7.5,4,14,31,26,25,17.5,37.25,828,838,369.125,33.75,21.75,396.525,39.25,22.25
1.6126E+12,Madison Park Academy TK-5,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.727925,-122.17642,225,28.125,0,0.444444444,2.666666667,1.333333333,0,61.77777778,32.44444444,0,1.333333333,42,34,19,4,1,52.44444444,67.62895833,668,717,330.675,11,30.25,353.825,18.75,22
1.6126E+12,Esperanza Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.737513,-122.17353,321,21.4,0,0,0.31152648,0,0,98.13084112,1.557632399,0,0,59,26,11,4,1,84.73520249,89.59,778,762,327.8,6.75,41.25,378.575,30,21
1.6126E+12,Thornhill Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.836193,-122.21156,391,26,1.278772379,0.767263427,11.76470588,0,0.767263427,9.718670077,9.207161125,57.03324808,9.462915601,0,0,10,37,54,4.347826087,4.09,946,944,405.35,54.75,12.75,451.325,64.5,8.5
1.6126E+12,ACORN Woodland Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.752836,-122.18604,267,19.07142857,0,0,1.872659176,0,0,86.89138577,9.737827715,0.374531835,1.123595506,33,37,20,8,1,64.41947566,86.7,798,848,360.6,22.5,26.5,392.025,35.5,11.75
1.6126E+12,Hoover Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.823289,-122.27431,318,24.30769231,2.51572327,0.314465409,2.830188679,0.628930818,0,38.67924528,49.05660377,5.660377358,0.314465409,27,39,25,7,3,35.53459119,86.56,705,709,320.75,8.75,29.5,356.85,20.25,29
1.6126E+12,"Martin Luther King, Jr. Elementary",12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.806427,-122.28273,328,20.4375,3.963414634,0,6.707317073,0.914634146,1.524390244,13.7195122,64.63414634,6.402439024,2.134146341,28,34,21,13,4,20.73170732,76.45,651,685,313.675,3.25,37.5,336.2,15.75,22.5
1.6126E+12,La Escuelita Elementary,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.795671,-122.25689,279,19.92857143,1.792114695,0,18.63799283,0,0.358422939,59.85663082,16.4874552,1.792114695,1.075268817,37,24,18,15,6,67.02508961,77.42,794,837,355.45,25,23.75,410.2,45,16
1.6126E+12,International Community,12596,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.779681,-122.23088,346,23.06666667,0.578034682,0,3.468208092,0.578034682,1.156069364,89.59537572,3.179190751,1.445086705,0,48,29,15,6,2,79.19075145,100,758,746,331.075,8,34,355.475,18.25,31
1.61292E+12,Garfield Elementary,12916,Alameda,San Leandro Unified,N,Elementary Schools (Public),K-5,37.704336,-122.18527,422,17,0,1.421800948,14.69194313,1.658767773,7.582938389,47.39336493,12.32227488,10.42654028,4.502369668,15,35,33,13,4,37.44075829,55.69,756,769,348.15,21,36.25,360.525,22.25,31.75
1.61292E+12,Jefferson Elementary,12916,Alameda,San Leandro Unified,N,Elementary Schools (Public),K-5,37.71242,-122.13594,606,21,0,0.165016502,9.570957096,0.495049505,3.465346535,63.36633663,13.53135314,6.270627063,3.135313531,16,39,27,15,3,42.90429043,64.69,744,764,345.175,15.75,35.5,369.725,28.25,19.75
1.61292E+12,Madison Elementary,12916,Alameda,San Leandro Unified,N,Elementary Schools (Public),K-5,37.695489,-122.16042,378,18,0,0.264550265,37.83068783,0.529100529,8.201058201,27.51322751,10.58201058,8.201058201,6.878306878,6,23,30,33,8,28.30687831,32.01,878,877,378.25,35.25,22.75,408.025,45.25,17.5
1.61292E+12,McKinley Elementary,12916,Alameda,San Leandro Unified,N,Elementary Schools (Public),K-5,37.718854,-122.1475,453,22.65,0,0.441501104,9.492273731,0.662251656,4.635761589,59.60264901,17.66004415,4.194260486,3.311258278,24,31,29,13,3,42.60485651,69.76,775,769,342.975,14.5,36.25,361.55,20.75,26.25
1.61292E+12,Monroe Elementary,12916,Alameda,San Leandro Unified,N,Elementary Schools (Public),K-5,37.698139,-122.14623,358,21.05882353,0,0,22.90502793,3.351955307,8.938547486,41.34078212,11.45251397,9.217877095,2.793296089,16,28,29,22,4,32.12290503,52.23,769,810,356.625,22.25,33,391.575,39,19.5
1.61292E+12,Roosevelt Elementary,12916,Alameda,San Leandro Unified,N,Elementary Schools (Public),K-5,37.736408,-122.14676,513,23.52173913,0,0.194931774,10.33138402,0.389863548,3.118908382,31.18908382,16.76413255,31.77387914,6.237816764,7,12,26,33,23,14.61988304,25.54,847,854,378.275,39.25,19,394.1,40.75,17.75
1.61292E+12,Washington Elementary,12916,Alameda,San Leandro Unified,N,Elementary Schools (Public),K-5,37.732401,-122.15675,429,20.04166667,0,0.466200466,4.662004662,0.932400932,2.097902098,62.93706294,17.01631702,8.857808858,3.03030303,17,32,31,16,3,47.55244755,67.13,719,752,339.15,12.75,34.75,354.675,23,26.5
1.61292E+12,Wilson Elementary,12916,Alameda,San Leandro Unified,N,Elementary Schools (Public),K-5,37.716009,-122.16624,785,25.79411765,0,0.127388535,17.4522293,1.27388535,11.08280255,55.79617834,5.095541401,6.624203822,2.547770701,17,42,24,14,3,43.43949045,61.53,781,782,345.375,16.5,29.5,371.025,27.75,23.25
1.6131E+12,Bay Elementary,13096,Alameda,San Lorenzo Unified,N,Elementary Schools (Public),K-5,37.672113,-122.14723,586,20.43333333,0.341296928,0.341296928,18.94197952,0.682593857,7.849829352,46.58703072,7.679180887,13.99317406,3.583617747,8,27,32,26,7,33.95904437,39.25,798,823,358.175,25,26.5,369.35,24,24.5
1.6131E+12,Colonial Acres Elementary,13096,Alameda,San Lorenzo Unified,N,Elementary Schools (Public),K-5,37.683022,-122.11723,675,23.5,0,0.148148148,3.703703704,0.740740741,4.148148148,76.74074074,8,4.592592593,1.925925926,21,39,18,20,1,58.51851852,70.52,709,730,332.725,12,37,351.9,22,26.5
1.6131E+12,Corvallis Elementary,13096,Alameda,San Lorenzo Unified,N,Elementary Schools (Public),K-5,37.697537,-122.15125,657,21.40625,2.130898021,0.761035008,16.74277017,0.913242009,8.371385084,44.59665145,14.15525114,9.132420091,3.196347032,8,25,33,28,7,33.94216134,45.51,791,796,355.025,24.75,25.75,372.375,31,22.5
1.6131E+12,Dayton Elementary,13096,Alameda,San Lorenzo Unified,N,Elementary Schools (Public),K-5,37.688565,-122.15676,513,21.64,0,0.194931774,31.96881092,1.169590643,11.11111111,32.16374269,8.966861598,10.72124756,3.703703704,9,29,29,26,7,41.13060429,41.91,798,798,353.525,22,27.25,377.5,30.75,22.75
1.6131E+12,Del Rey Elementary,13096,Alameda,San Lorenzo Unified,N,Elementary Schools (Public),K-5,37.668663,-122.13657,542,21.22222222,0.36900369,0.73800738,7.011070111,2.029520295,3.6900369,60.51660517,9.594095941,15.49815498,0.553505535,9,32,32,24,3,37.26937269,50.55,784,767,351.6,21,31.5,359.95,24,26
1.6131E+12,Grant Elementary,13096,Alameda,San Lorenzo Unified,N,Elementary Schools (Public),K-5,37.681988,-122.13612,420,21,0.238095238,0.476190476,13.0952381,0.714285714,10,54.52380952,9.761904762,9.523809524,1.666666667,9,28,26,31,5,42.38095238,53.1,804,820,367.525,31.75,26.5,372.9,27.5,28.25
1.6131E+12,Hesperian Elementary,13096,Alameda,San Lorenzo Unified,N,Elementary Schools (Public),K-5,37.694042,-122.1253,696,21.48571429,0.718390805,0.718390805,5.747126437,1.724137931,6.034482759,65.22988506,14.65517241,4.885057471,0.287356322,13,37,28,19,3,54.16666667,69.11,788,747,338.8,15.5,33,353.45,19.75,29.5
1.6131E+12,Hillside Elementary,13096,Alameda,San Lorenzo Unified,N,Elementary Schools (Public),K-5,37.701803,-122.11704,499,20.30769231,0.200400802,0.400801603,3.406813627,2.404809619,2.805611222,61.52304609,22.64529058,3.206412826,3.406813627,21,36,28,14,2,53.30661323,77.56,639,676,318.65,7,33.25,326.175,10.25,29.5
1.6131E+12,Lorenzo Manor Elementary,13096,Alameda,San Lorenzo Unified,N,Elementary Schools (Public),K-5,37.674793,-122.1182,678,21.90322581,1.327433628,0.884955752,5.457227139,1.622418879,5.457227139,69.02654867,10.4719764,5.752212389,0,14,37,30,13,5,44.83775811,64.9,742,756,337.4,13.25,34,365.5,25,23.5
7.61797E+12,Bayview Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.974951,-122.34702,685,28.54166667,0.291970803,0,9.635036496,0.875912409,3.795620438,62.48175182,20.87591241,1.459854015,0.583941606,31,46,17,6,1,53.57664234,73.37,675,681,321,9.8,33.2,328.9,13.6,28.6
7.61797E+12,Collins Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,38.001382,-122.28777,369,24.6,0,0,12.73712737,1.35501355,13.5501355,25.20325203,27.100271,18.9701897,1.08401084,5,43,25,24,2,20.86720867,37.67,800,800,356.76,24.6,23.6,372.94,27,23.4
7.61797E+12,Coronado Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.926668,-122.35028,466,25.88888889,0,0,3.004291845,1.287553648,0.858369099,63.09012876,30.472103,1.072961373,0.214592275,30,43,21,5,1,43.13304721,83.6,815,807,344.56,17.2,33,388.84,32.4,18.2
7.61797E+12,Dover Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.958501,-122.34894,773,28.62962963,0.517464424,0,5.433376455,0.517464424,0.776196636,85.89909444,4.398447607,2.457956016,0,51,34,12,2,1,65.9767141,72.61,720,711,327.88,9.2,33.8,341.26,12,29.2
7.61797E+12,Ellerhorst Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.982307,-122.27316,420,26.25,0.476190476,0.952380952,11.9047619,0.238095238,2.142857143,33.0952381,9.285714286,41.42857143,0.476190476,3,29,29,31,8,17.38095238,29.05,800,805,367.66,27.6,26.2,383.78,34,24.4
7.61797E+12,Highland Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.971408,-122.32785,517,27.36842105,0.386847195,0,8.704061896,0.580270793,4.255319149,55.31914894,24.9516441,5.02901354,0.773694391,24,43,21,11,0,43.13346228,72.34,778,842,365.18,26.2,28.2,401.5,40.8,18.6
7.61797E+12,Fairmont Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.906849,-122.30442,590,25.65217391,1.186440678,0.169491525,22.54237288,1.016949153,4.406779661,38.30508475,18.81355932,12.88135593,0.677966102,19,31,16,21,13,43.72881356,56.44,806,794,354.84,25.2,23.6,367.9,26.6,23
7.61797E+12,Ford Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.951335,-122.35289,494,29.05882353,0.20242915,0,5.263157895,1.012145749,1.417004049,82.79352227,6.680161943,2.429149798,0.20242915,47,39,10,4,1,62.75303644,79.95,720,761,343.36,11.6,36,347.8,18,30.2
7.61797E+12,Grant Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.942947,-122.34572,604,27.45454545,0.165562914,0,3.642384106,0,0.331125828,88.0794702,6.78807947,0.993377483,0,55,30,10,4,1,68.04635762,80.75,695,703,331.64,11.8,36.8,344.68,18,25.4
7.61797E+12,Harding Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.902142,-122.29415,343,18.05263158,2.332361516,0.29154519,15.16034985,1.166180758,2.040816327,26.53061224,14.57725948,37.60932945,0.29154519,9,26,22,23,20,20.99125364,27.7,828,815,378.7,40.4,21.8,398.68,37.8,19.6
7.61797E+12,Kensington Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.913671,-122.27941,561,28.05,1.247771836,0,14.08199643,0.356506239,0.534759358,7.843137255,6.951871658,68.27094474,0.713012478,0,5,14,42,38,6.417112299,4.81,953,956,420.68,67.4,7.4,437.12,58.2,11.4
7.61797E+12,Lake Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.970931,-122.35272,399,26.6,0.250626566,0.250626566,7.01754386,0.501253133,5.263157895,73.43358396,11.52882206,1.503759398,0.250626566,45,31,19,3,2,64.41102757,74.48,684,693,321.98,7,36,330.16,11.8,31.2
7.61797E+12,Lincoln Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.931936,-122.36453,468,27.52941176,0,0,0.854700855,1.282051282,0.641025641,78.20512821,17.73504274,0.854700855,0.427350427,44,45,4,7,1,63.24786325,87.53,703,702,322.92,6.4,29.6,359.84,20.4,18
7.61797E+12,Madera Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.927871,-122.29809,551,29,0,0.54446461,28.31215971,0.181488203,3.629764065,16.15245009,9.800362976,37.38656987,3.992740472,3,15,14,40,28,16.5154265,15.43,925,928,410.5,58.2,13,432.34,56,15.6
7.61797E+12,Montalvin Manor Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.995891,-122.33548,404,28.85714286,0.247524752,0.247524752,8.168316832,0.742574257,2.722772277,71.03960396,12.87128713,3.465346535,0.495049505,22,56,10,12,0,46.78217822,77.54,812,819,357.08,24.2,28.6,380.14,33.2,21.6
7.61797E+12,Murphy Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.97541,-122.2918,472,23.6,1.059322034,0.423728814,10.16949153,0.423728814,6.355932203,37.07627119,26.27118644,17.79661017,0.423728814,12,41,24,19,4,31.3559322,49.58,741,755,341.78,16.6,31,350.58,17.8,19.6
7.61797E+12,Nystrom Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.92815,-122.35897,451,28.1875,0.44345898,0,0.44345898,2.2172949,0.22172949,70.73170732,25.49889135,0,0.44345898,43,43,11,2,1,57.8713969,82.3,640,688,319.02,5.6,38.4,342.1,12.2,37
7.61797E+12,Olinda Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.957909,-122.26961,326,27.16666667,1.533742331,0,24.84662577,0.920245399,5.521472393,30.36809816,15.64417178,19.63190184,1.533742331,7,22,22,35,14,21.47239264,19.63,878,882,385.38,38.8,21.8,407.22,41.2,19.2
7.61797E+12,Peres Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.942965,-122.36437,530,19.62962963,0,0,2.264150943,0.566037736,0.188679245,74.90566038,20.56603774,1.132075472,0.377358491,54,35,7,5,0,59.62264151,85.71,811,809,354.56,25,27.6,389.24,38.8,19.8
7.61797E+12,King Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.928806,-122.33278,505,25.3,0,0.198019802,4.158415842,0.198019802,1.584158416,59.00990099,32.67326733,1.98019802,0.198019802,34,50,9,7,0,45.74257426,75.56,633,636,314.4,6.2,35.4,309.34,5.6,28.4
7.61797E+12,Riverside Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.952819,-122.32651,438,25.76470588,0.228310502,0.456621005,8.447488584,0.456621005,4.566210046,61.87214612,15.98173516,7.305936073,0.684931507,26,44,15,11,5,52.05479452,75.11,754,782,343.62,14.6,35.6,363.18,24.4,23.8
7.61797E+12,Shannon Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,38.000513,-122.31085,314,22.42857143,0.318471338,0,11.78343949,0.636942675,12.7388535,42.3566879,19.74522293,11.78343949,0.636942675,8,52,20,18,3,30.57324841,48.73,735,737,334.28,15.6,34.8,334.36,15.6,22
7.61797E+12,Sheldon Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.968035,-122.2982,411,24.17647059,0.729927007,0.486618005,16.05839416,2.676399027,3.163017032,30.90024331,29.6836983,15.32846715,0.97323601,12,49,21,14,4,24.57420925,47.2,772,805,353.24,25,30,385.76,35.4,21.2
7.61797E+12,Stege Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.919831,-122.32306,359,25.71428571,1.114206128,0,9.470752089,1.671309192,0.557103064,20.8913649,62.67409471,3.621169916,0,24,55,17,5,0,20.33426184,77.48,619,625,315.78,6.6,36.8,306.54,10.2,19.8
7.61797E+12,Tara Hills Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.99348,-122.31386,566,26.95238095,0.176678445,0.35335689,12.36749117,0.706713781,8.657243816,46.81978799,18.72791519,11.83745583,0.35335689,9,58,18,14,1,35.68904594,51.24,765,765,350,18.6,33.8,364.6,22.6,24.4
7.61797E+12,Valley View Elementary,17966,Contra Costa,West Contra Costa Unified,N,Elementary Schools (Public),K-6,37.972412,-122.28505,317,26.41666667,0,0,21.76656151,0,6.624605678,13.56466877,19.87381703,37.85488959,0.315457413,3,17,27,35,18,12.30283912,19.87,816,840,370.04,29,23.2,387.54,34.8,20.8
